osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,name,wikipedia,wikidata,name_zh,Distance
osm_id,osm_type,Type,name_en,name_zh_mbx,City,lon,lat,name,wikipedia,wikidata,name_zh,Error
162058637,way,Tourism,Kyoto University,京都大学,Kyoto,135.78553507963,35.0307454222222,京都大学 北部構内 (Kyoto University North Campus),,Q336264,,0.6093483200174682
1422945982,node,Tourism,Miho Museum,美秀美术馆,Kyoto,136.0161311,34.9149,ミホミュージアム,,Q1268542,美秀美術館,0.0889020859108386
127496799,way,Tourism,Nara Prefectural Museum of Art,奈良县立美术馆,Kyoto,135.832604566667,34.6858939,奈良県立美術館 (Nara Prefectural Museum of Art),ja:奈良県立美術館,Q11445231,,0.003289786555745988
57111281,way,Tourism,Nijō Castle,二条城,Kyoto,135.748279704762,35.0131893095238,二条城 (Nijō Castle),ja:二条城,Q1013399,,0.11770536893647035
432843532,way,Tourism,Okazaki Park,冈崎公园,Kyoto,135.782262271429,35.0143705,岡崎公園,ja:岡崎公園 (京都市),,,Error
98103477,node,Tourism,Ryoanji,龙安寺,Kyoto,-81.880353,28.945446,,,,,Error
4355966389,node,Tourism,Saimyō-ji,西明寺,Kyoto,135.6749489,35.0569981,,,,西明寺,Error
260121328,way,Tourism,Senbon Torii,千本鸟居,Kyoto,135.775040871429,34.9667212285714,千本鳥居,,,,Error
99145408,way,Tourism,Sentō Gosho,仙洞御所,Kyoto,135.764982567742,35.0225280806452,仙洞御所 (Sentō-gosho),,Q909444,,0.20541554859757039
429118673,way,Tourism,Uji Bridge,宇治桥,Kyoto,135.80607786,34.892834085,宇治橋,,Q11449502,,Error
1422963059,node,Tourism,Uji Genji Musuem,源氏物语博物馆,Kyoto,135.810169,34.894103,宇治市源氏物語ミュージアム,,Q5677900,,0.020316926674288978
121131295,way,Tourism,Umekoji Park,梅小路公园,Kyoto,135.745551633333,34.9871706125,梅小路公園,,,,Error
1422966367,node,Tourism,Umekōji Steam Locomotive Museum,梅小路蒸汽火车纪念馆,Kyoto,135.7427824,34.9869353,梅小路蒸気機関車館,ja:梅小路蒸気機関車館,,,Error
221472781,way,Tourism,Zuishinin,随心院,Kyoto,135.8165253625,34.9593053453125,,,,,Error
60693939,way,Tourism,Battersea Park Children's Zoo,贝特西公园儿童动物园,London,-0.156208027777778,51.4812037472222,Children's Zoo,,Q810947,,0.22551774021714824
1802652184,node,Tourism,Big Ben,大本钟,London,-0.1245825,51.5006801,Big Ben,en:Big Ben,Q41225,大本钟,0.02289627975211446
127350090,way,Tourism,BMX Track,小轮车赛场,London,-0.0136563142857143,51.5508058714286,Olympic BMX Track,,,,Error
177044,relation,Tourism,British Museum,大英博物馆,London,-0.127103526356589,51.5194413612403,British Museum,en:British Museum,Q6373,,0.02572538961057945
5208404,relation,Tourism,Buckingham Palace,白金汉宫,London,-0.142467688111888,51.5009292391608,Buckingham Palace,en:Buckingham Palace,Q42182,,0.06242383975253183
59598355,node,Tourism,Cenotaph,和平纪念碑,London,-0.1260866,51.5026685,The Cenotaph,"en:Cenotaph#The Cenotaph, London",Q2896743,,0.006772529894716712
2428671488,node,Tourism,Comedy Club,喜剧俱乐部,London,-117.1072356,33.4568235,The Comedy Club,,,,Error
17110975,way,Tourism,Eltham Palace,艾尔森宫,London,0.0484438944444444,51.4470844777778,Eltham Palace,en:Eltham Palace,Q62397,,0.03780503911464956
146515317,way,Tourism,Eton Manor,伊顿庄园体育中心,London,-0.01692855,51.553045,Eton Manor,,Q1281588,,0.2382783173113245
101154182,way,Tourism,Fashion & Textile Museum,时装及纺织品博物馆,London,-0.08163016,51.50119566,Fashion and Textile Museum,en:Fashion and Textile Museum,,,Error
502584174,node,Tourism,Fo Guang Shan Temple,佛光山寺,London,-0.1382731,51.5170887,Fo Guang Temple,,Q2685759,,0.009874759024141255
24653374,way,Tourism,Kenwood House,肯伍德别墅,London,-0.167552305555556,51.5714028944444,Kenwood House,,Q764804,,0.03687912508796501
204068874,way,Tourism,London Eye,伦敦眼,London,-0.11968585,51.5032871166667,Coca‑Cola London Eye,en:London Eye,Q160659,,0.002196481538886349
19790006,way,Tourism,Lord's Cricket Ground,罗德板球场,London,-0.171917430769231,51.5296781384615,Lord's Cricket Ground,en:Lord's Cricket Ground,Q331613,,0.07267115426113856
33695114,way,Tourism,Mansion House,伦敦市长官邸,London,-0.0893667555555556,51.5130935333333,Mansion House,"en:Mansion House, London",Q1786933,,0.03400452571075206
4372002,way,Tourism,National Gallery,国家美术馆,London,-0.128802493650794,51.5087374,National Gallery,en:National Gallery,Q180788,國家美術館,0.1160572806614639
4030635565,node,Tourism,New London Architecture,新伦敦建筑,London,-0.1315029,51.519611,New London Architecture,,Q21716357,,Error
90404358,way,Tourism,Old Operating Theatre Museum & Herb Garret,旧手术室博物馆,London,-0.0885635375,51.5050275125,Old Operating Theatre Museum,en:Old Operating Theatre Museum and Herb Garret,,,Error
3661486904,node,Tourism,Olympic Village,伦敦奥运村,London,-0.0091769,51.5481075,East Village,,Q2022844,,0.09491774273613349
30863528,node,Tourism,Orelans House Gallery,奥尔良画廊,London,-0.3188083,51.4473092,Orleans House Gallery,,Q12064946,,0.023651912180757066
510786764,node,Tourism,Petrie Museum,皮特里埃及考古博物馆,London,-0.1329563,51.5235257,Petrie Museum of Egyptian Archeology,,Q2002512,,0.013782014332375532
106771450,way,Tourism,Piccadilly Circus,皮卡迪利广场,London,-0.134257868965517,51.5099024965517,Piccadilly Circus,,Q215255,皮卡迪利廣場,0.024461020589489298
1289223308,node,Tourism,Queen's Gallery,女王美术馆,London,-0.1425109,51.4997933,Queen's Gallery,en:Queen\'s Gallery,Q1434767,,0.011402511926818624
5096880,way,Tourism,Royal Blackheath Golf Club,皇家黑石南高尔夫俱乐部,London,0.0580675333333333,51.4438519166667,Royal Blackheath Golf Club,,Q1968937,,604.8130231230741
268533448,way,Tourism,Royal Observatory Greenwich,格林威治天文台,London,-0.00111952023809524,51.4774973095238,Royal Observatory Greenwich,"en:Royal Observatory, Greenwich",,,Error
43706245,way,Tourism,Samuel Johnson's House,约翰逊博士故居,London,-0.10816505,51.514909625,Dr Johnson's House,en:Dr Johnson's House,,,Error
26183417,way,Tourism,Southwark Cathedral,萨瑟克大教堂,London,-0.08958966,51.50607796,Southwark Cathedral,en:Southwark Cathedral,Q922967,,0.013091344903051735
1490680047,node,Tourism,St Peter's Church,圣彼得教堂,London,0.0186158,51.4552521,St Peter's Church,,,,Error
274879889,way,Tourism,Streatham Ice Rink,斯特里特姆,London,-0.130994928571429,51.4238164857143,Streatham Ice & Leisure Centre,,Q7622735,,0.11984918133438041
24642569,way,Tourism,Tate Modern,泰德现代博物馆,London,-0.0995670894736842,51.5076417157895,Tate Modern,en:Tate Modern,Q193375,,0.03318974080741132
26183027,way,Tourism,The Central Criminal Court ( Old Bailey ),中央刑事法院(老贝利),London,-0.101773858333333,51.515287175,Central Criminal Court,en:Old Bailey,,,Error
184236905,way,Tourism,The Royal Artillery Barracks,皇家炮团军营,London,0.0579887961538461,51.4832392730769,Royal Artillery Barracks,,Q1256872,,0.44169261890615324
39811548,way,Tourism,The UK Supreme Court,英国最高法院,London,-0.12818978,51.50040714,Supreme Court,en:Supreme Court of the United Kingdom,,,Error
3060887211,node,Tourism,The View from the Shard,碎片大厦|伦敦摘星塔观景层,London,-0.0863928,51.5044739,View from the Shard,,Q17062261,,0.012204438227797878
1289196167,node,Tourism,Tower Bridge,伦敦塔桥,London,-0.0753581,51.505502,Tower Bridge,en:Tower Bridge,Q83125,塔桥,0.022632823148170344
104341570,way,Tourism,Velodrome,奥林匹克公园自行车馆,London,-0.0152146730769231,51.5504615,Lee Valley VeloPark,en:London Velopark,,,Error
265309106,way,Tourism,Water Polo Arena,奥林匹克公园水球馆,London,-0.01273684,51.54140684,,,Q1140412,,0.014183760476717523
116587436,way,Tourism,Wembley Stadium,温布利体育场,London,-0.279724358333333,51.5561153666667,Wembley Stadium,en:Wembley Stadium,Q128468,,0.053266042685606106
364313092,way,Tourism,Westminster Abbey,威斯敏斯特大教堂,London,-0.127514694594595,51.4994274588588,Westminster Abbey,en:Westminster Abbey,Q5933,威斯敏斯特修道院（西敏寺）,0.01345961755868087
422130703,way,Tourism,Autry National Center,奥特里国家中心,Los Angeles,-118.281332796667,34.148528555,Autry Western Museum of Western Heritage,,Q4827110,,0.07828244590637722
